State,Year,Month,Season,Temperature_C,Humidity_pct,Pressure_hPa,WindSpeed_mps,CloudCover_pct,Rainfall_mm
Telangana,2020,4,Pre-Monsoon,34.3,66.0,1008.5,3.6,39.1,111.5
Telangana,2020,5,Pre-Monsoon,33.4,65.4,1014.6,1.0,56.8,77.8
Telangana,2020,6,Monsoon,32.5,74.3,1021.2,5.6,81.5,144.8
Telangana,2020,7,Monsoon,30.8,58.9,1013.8,3.4,77.6,89.7
Telangana,2020,8,Monsoon,27.6,87.8,1020.5,4.5,77.8,132.3
Telangana,2020,9,Monsoon,31.1,69.6,1020.0,4.2,68.7,115.9
Telangana,2020,10,Post-Monsoon,28.8,57.6,1009.2,3.0,53.2,76.8
Telangana,2020,11,Post-Monsoon,29.7,58.7,1009.9,3.0,43.3,113.8
Telangana,2020,12,Winter,24.8,47.5,1010.8,1.5,43.5,46.4
Telangana,2021,1,Winter,30.7,65.4,1013.1,3.4,10.4,92.8
Telangana,2021,2,Winter,24.8,54.0,1000.0,3.0,18.4,49.2
Telangana,2021,3,Pre-Monsoon,31.9,46.4,1007.4,2.7,15.8,22.5
Telangana,2021,4,Pre-Monsoon,34.3,75.8,1016.3,1.6,29.5,63.2
Telangana,2021,5,Pre-Monsoon,32.3,62.2,1014.5,3.4,30.3,82.3
Telangana,2021,6,Monsoon,29.7,67.2,1028.2,2.7,63.9,67.6
Telangana,2021,7,Monsoon,35.0,89.5,1023.5,4.2,100.0,131.7
Telangana,2021,8,Monsoon,32.0,76.4,1012.7,4.2,71.9,110.5
Telangana,2021,9,Monsoon,30.7,74.7,1023.6,1.5,82.6,115.9
Telangana,2021,10,Post-Monsoon,32.3,54.5,1014.5,3.5,57.4,66.8
Telangana,2021,11,Post-Monsoon,30.5,68.4,998.1,1.8,57.0,109.2
Telangana,2021,12,Winter,27.0,51.4,1006.8,1.9,58.2,62.1
Telangana,2022,1,Winter,26.2,49.0,1018.9,2.0,33.5,15.0
Telangana,2022,2,Winter,22.8,55.1,1003.7,4.6,4.1,18.8
Telangana,2022,3,Pre-Monsoon,33.0,52.1,1005.3,1.5,20.1,39.5
Telangana,2022,4,Pre-Monsoon,36.9,55.6,1021.3,3.0,51.7,10.2
Telangana,2022,5,Pre-Monsoon,32.4,65.5,1009.0,4.3,57.3,72.1
Telangana,2022,6,Monsoon,29.0,66.9,1008.6,3.3,81.4,72.7
Telangana,2022,7,Monsoon,31.2,80.0,1001.4,6.0,82.7,128.6
Telangana,2022,8,Monsoon,28.5,80.0,1020.9,4.4,100.0,120.5
Telangana,2022,9,Monsoon,32.3,77.3,1017.1,2.8,80.6,89.3
Telangana,2022,10,Post-Monsoon,28.3,69.0,1011.5,1.5,29.6,34.5
Telangana,2022,11,Post-Monsoon,32.9,49.4,1016.7,3.9,27.5,55.6
Telangana,2022,12,Winter,23.9,74.6,1019.6,2.3,23.4,53.4
Telangana,2023,1,Winter,25.3,70.6,1004.4,2.6,34.7,66.0
Telangana,2023,2,Winter,25.8,54.1,1019.1,3.1,41.3,0.0
Telangana,2023,3,Pre-Monsoon,33.6,41.8,1017.5,4.0,21.1,29.7
Telangana,2023,4,Pre-Monsoon,31.8,64.9,1013.7,4.2,41.2,71.3
Telangana,2023,5,Pre-Monsoon,33.1,61.5,1000.8,2.6,33.9,78.3
Telangana,2023,6,Monsoon,29.6,66.7,1013.1,3.4,46.1,86.2
Telangana,2023,7,Monsoon,31.2,78.7,1022.1,3.8,53.5,79.8
Telangana,2023,8,Monsoon,29.3,68.3,1012.4,3.9,47.5,65.1
Telangana,2023,9,Monsoon,27.7,76.9,1008.4,5.6,99.1,135.6
Telangana,2023,10,Post-Monsoon,26.9,67.0,1024.0,2.5,54.8,63.5
Telangana,2023,11,Post-Monsoon,26.3,48.9,1025.1,1.0,35.0,48.0
Telangana,2023,12,Winter,25.0,51.5,1013.5,1.9,13.7,40.7
Telangana,2024,1,Winter,28.1,62.0,1007.3,1.2,30.7,90.2
Telangana,2024,2,Winter,27.3,60.6,1019.2,2.9,36.8,71.4
Telangana,2024,3,Pre-Monsoon,31.9,43.7,1018.1,3.7,18.2,50.0
Telangana,2024,4,Pre-Monsoon,36.4,55.0,1007.3,2.6,26.7,39.1
Telangana,2024,5,Pre-Monsoon,33.9,42.2,1002.9,2.5,34.7,58.7
Telangana,2024,6,Monsoon,33.8,75.8,1017.2,3.5,86.5,97.3
Telangana,2024,7,Monsoon,30.1,74.1,1020.2,3.2,40.8,64.7
Telangana,2024,8,Monsoon,30.9,76.2,1021.6,4.9,66.5,43.8
Telangana,2024,9,Monsoon,29.5,83.2,1010.3,4.5,81.3,90.6
Telangana,2024,10,Post-Monsoon,31.2,68.1,1011.8,1.4,34.0,18.9
Telangana,2024,11,Post-Monsoon,30.7,58.6,1024.7,2.3,41.1,41.0
Telangana,2024,12,Winter,25.3,42.8,1011.6,2.2,39.5,40.1
Andhra Pradesh,2010,1,Winter,27.2,62.3,1010.7,2.6,35.6,76.8
Andhra Pradesh,2010,2,Winter,26.8,62.2,1011.7,1.8,29.6,96.9
Andhra Pradesh,2010,3,Pre-Monsoon,32.2,62.8,1010.3,2.3,30.0,63.2
Andhra Pradesh,2010,4,Pre-Monsoon,30.6,73.3,1017.4,1.3,1.0,18.2
Andhra Pradesh,2010,5,Pre-Monsoon,33.5,85.6,1016.8,0.7,24.7,63.3
Andhra Pradesh,2010,6,Monsoon,31.5,74.5,1012.1,3.8,58.4,91.8
Andhra Pradesh,2010,7,Monsoon,32.5,91.7,1017.0,4.0,85.7,123.0
Andhra Pradesh,2010,8,Monsoon,31.3,80.1,1009.5,4.6,100.0,130.3
Andhra Pradesh,2010,9,Monsoon,29.8,78.3,1009.6,6.7,69.0,116.5
Andhra Pradesh,2010,10,Post-Monsoon,30.2,67.1,1018.5,1.9,25.4,86.3
Andhra Pradesh,2010,11,Post-Monsoon,33.0,71.3,1018.5,3.0,65.3,88.5
Andhra Pradesh,2010,12,Winter,28.2,53.4,1007.2,1.3,54.1,21.4
Andhra Pradesh,2011,1,Winter,26.2,41.1,1007.2,2.0,55.8,74.3
Andhra Pradesh,2011,2,Winter,25.3,73.5,1013.1,2.5,17.0,32.6
Andhra Pradesh,2011,3,Pre-Monsoon,32.3,65.4,1013.5,4.0,40.8,12.3
Andhra Pradesh,2011,4,Pre-Monsoon,34.5,53.4,1006.2,1.7,25.0,22.1
Andhra Pradesh,2011,5,Pre-Monsoon,34.4,53.7,1015.5,4.7,15.1,32.4
Andhra Pradesh,2011,6,Monsoon,26.0,82.6,1017.5,5.2,76.2,121.3
Andhra Pradesh,2011,7,Monsoon,36.1,98.7,1009.3,3.0,68.9,91.7
Andhra Pradesh,2011,8,Monsoon,31.9,75.6,1012.5,5.3,73.5,80.2
Andhra Pradesh,2011,9,Monsoon,33.3,70.0,1010.7,4.5,75.2,101.5
Andhra Pradesh,2011,10,Post-Monsoon,32.2,64.7,1010.4,2.1,25.8,71.1
Andhra Pradesh,2011,11,Post-Monsoon,29.7,71.8,1013.1,2.0,44.3,58.7
Andhra Pradesh,2011,12,Winter,28.3,66.7,1008.8,3.0,43.2,94.2
Andhra Pradesh,2012,1,Winter,28.9,68.9,1005.1,4.9,13.9,69.5
Andhra Pradesh,2012,2,Winter,27.9,55.6,1012.1,2.4,54.6,57.9
Andhra Pradesh,2012,3,Pre-Monsoon,33.5,46.3,1025.1,1.4,39.9,47.6
Andhra Pradesh,2012,4,Pre-Monsoon,33.8,71.5,1024.7,2.8,44.8,75.4
Andhra Pradesh,2012,5,Pre-Monsoon,36.0,61.3,1020.5,3.6,51.2,56.4
Andhra Pradesh,2012,6,Monsoon,30.7,86.9,1003.4,6.1,74.8,116.3
Andhra Pradesh,2012,7,Monsoon,29.8,74.4,1008.8,4.7,85.1,112.4
Andhra Pradesh,2012,8,Monsoon,31.7,82.3,1016.5,6.0,85.6,127.4
Andhra Pradesh,2012,9,Monsoon,31.6,73.0,1005.7,5.0,74.8,110.2
Andhra Pradesh,2012,10,Post-Monsoon,34.4,70.8,1021.8,2.6,22.9,50.9
Andhra Pradesh,2012,11,Post-Monsoon,29.4,77.5,1018.5,3.0,53.5,41.5
Andhra Pradesh,2012,12,Winter,28.2,54.5,1012.9,2.2,44.9,68.0
Andhra Pradesh,2013,1,Winter,29.7,60.2,1018.0,2.7,10.5,18.9
Andhra Pradesh,2013,2,Winter,26.7,73.9,1016.2,1.3,32.9,104.5
Andhra Pradesh,2013,3,Pre-Monsoon,34.2,62.4,1016.4,3.3,28.2,63.4
Andhra Pradesh,2013,4,Pre-Monsoon,33.3,70.8,1014.2,3.0,23.6,39.2
Andhra Pradesh,2013,5,Pre-Monsoon,35.9,64.4,1015.0,2.2,48.5,59.2
Andhra Pradesh,2013,6,Monsoon,30.7,91.3,1021.2,4.0,100.0,132.6
Andhra Pradesh,2013,7,Monsoon,28.9,88.0,1010.3,4.9,74.4,109.6
Andhra Pradesh,2013,8,Monsoon,29.2,92.9,1004.9,3.4,80.5,150.3
Andhra Pradesh,2013,9,Monsoon,30.3,90.6,1020.5,5.3,70.3,80.6
Andhra Pradesh,2013,10,Post-Monsoon,26.6,62.9,1021.2,1.4,45.5,46.6
Andhra Pradesh,2013,11,Post-Monsoon,31.2,70.7,1008.4,2.7,28.8,76.2
Andhra Pradesh,2013,12,Winter,27.5,65.5,1023.9,3.2,24.6,47.7
Andhra Pradesh,2014,1,Winter,26.8,65.6,1030.7,2.9,4.5,13.9
Andhra Pradesh,2014,2,Winter,23.1,62.4,999.1,1.6,12.2,38.7
Andhra Pradesh,2014,3,Pre-Monsoon,34.0,67.4,1012.3,1.1,42.7,75.7
Andhra Pradesh,2014,4,Pre-Monsoon,34.8,61.6,1003.0,1.6,41.8,63.5
Andhra Pradesh,2014,5,Pre-Monsoon,34.5,71.4,1018.0,3.0,25.1,41.5
Andhra Pradesh,2014,6,Monsoon,29.3,85.1,1015.3,6.2,55.4,69.2
Andhra Pradesh,2014,7,Monsoon,34.0,91.1,1018.8,5.1,94.5,70.7
Andhra Pradesh,2014,8,Monsoon,28.2,84.9,997.9,5.7,93.3,82.5
Andhra Pradesh,2014,9,Monsoon,30.3,84.4,1013.4,4.6,83.4,76.0
Andhra Pradesh,2014,10,Post-Monsoon,32.9,68.6,1008.8,3.8,14.6,33.2
Andhra Pradesh,2014,11,Post-Monsoon,32.9,59.2,1015.2,3.0,22.1,32.0
Andhra Pradesh,2014,12,Winter,26.7,60.6,1029.1,1.7,50.1,39.8
Andhra Pradesh,2015,1,Winter,24.8,65.8,1017.5,3.4,58.4,96.7
Andhra Pradesh,2015,2,Winter,27.5,59.7,1016.2,2.2,48.9,29.8
Andhra Pradesh,2015,3,Pre-Monsoon,38.7,71.8,1001.2,1.8,47.2,72.8
Andhra Pradesh,2015,4,Pre-Monsoon,31.5,70.7,999.4,2.4,51.7,51.1
Andhra Pradesh,2015,5,Pre-Monsoon,31.0,66.2,1008.8,3.1,21.7,26.7
Andhra Pradesh,2015,6,Monsoon,27.0,86.4,1011.9,3.3,77.9,91.0
Andhra Pradesh,2015,7,Monsoon,30.6,87.1,1014.9,3.3,100.0,81.8
Andhra Pradesh,2015,8,Monsoon,32.3,91.2,1012.0,5.1,78.7,59.1
Andhra Pradesh,2015,9,Monsoon,30.3,80.1,1009.8,3.2,91.9,104.8
Andhra Pradesh,2015,10,Post-Monsoon,33.0,75.2,1010.6,1.9,23.3,50.7
Andhra Pradesh,2015,11,Post-Monsoon,31.5,64.4,1022.1,2.9,22.4,23.9
Andhra Pradesh,2015,12,Winter,28.4,73.3,1016.9,4.4,59.5,65.6
Andhra Pradesh,2016,1,Winter,25.3,54.5,1010.3,3.3,62.4,86.9
Andhra Pradesh,2016,2,Winter,29.3,63.0,1017.4,3.3,5.3,26.9
Andhra Pradesh,2016,3,Pre-Monsoon,35.9,67.2,1004.6,0.1,29.5,60.6
Andhra Pradesh,2016,4,Pre-Monsoon,32.2,66.1,1016.5,3.2,0.0,6.8
Andhra Pradesh,2016,5,Pre-Monsoon,33.4,69.6,1016.4,3.0,29.2,52.0
Andhra Pradesh,2016,6,Monsoon,29.5,91.1,1006.6,5.4,78.1,113.7
Andhra Pradesh,2016,7,Monsoon,29.7,74.2,1008.5,4.2,39.5,68.7
Andhra Pradesh,2016,8,Monsoon,32.8,89.5,1009.5,4.5,66.7,106.2
Andhra Pradesh,2016,9,Monsoon,34.1,92.7,1016.6,4.0,86.2,84.3
Andhra Pradesh,2016,10,Post-Monsoon,30.5,69.7,1018.2,3.2,39.4,62.2
Andhra Pradesh,2016,11,Post-Monsoon,32.1,57.4,1007.1,2.6,37.6,25.2
Andhra Pradesh,2016,12,Winter,27.9,71.2,1012.5,4.9,24.8,50.3
Andhra Pradesh,2017,1,Winter,26.2,64.4,1010.7,1.1,26.8,53.8
Andhra Pradesh,2017,2,Winter,29.5,82.6,1022.3,1.7,24.6,57.1
Andhra Pradesh,2017,3,Pre-Monsoon,37.6,63.7,1003.7,2.0,46.4,87.6
Andhra Pradesh,2017,4,Pre-Monsoon,33.6,70.5,997.1,2.6,47.9,65.1
Andhra Pradesh,2017,5,Pre-Monsoon,32.3,50.1,1024.1,1.8,38.6,63.4
Andhra Pradesh,2017,6,Monsoon,34.0,83.8,1009.2,4.7,94.3,118.6
Andhra Pradesh,2017,7,Monsoon,29.1,72.7,1004.5,5.4,70.2,85.8
Andhra Pradesh,2017,8,Monsoon,29.6,85.7,1011.3,4.2,95.2,153.8
Andhra Pradesh,2017,9,Monsoon,27.8,87.6,1007.6,4.3,79.6,109.0
Andhra Pradesh,2017,10,Post-Monsoon,31.5,70.4,1015.1,1.9,25.6,27.9
Andhra Pradesh,2017,11,Post-Monsoon,29.3,80.7,1007.5,1.3,39.8,75.1
Andhra Pradesh,2017,12,Winter,26.6,76.3,1016.8,2.0,28.6,51.9
Andhra Pradesh,2018,1,Winter,28.7,62.5,1000.4,2.5,11.9,90.6
Andhra Pradesh,2018,2,Winter,25.1,63.7,1014.8,2.2,30.6,65.3
Andhra Pradesh,2018,3,Pre-Monsoon,37.1,71.1,1023.3,1.5,39.8,68.3
Andhra Pradesh,2018,4,Pre-Monsoon,34.7,76.0,1011.5,2.1,43.0,39.9
Andhra Pradesh,2018,5,Pre-Monsoon,33.5,63.9,1006.6,3.6,19.1,48.3
Andhra Pradesh,2018,6,Monsoon,31.6,95.8,1012.9,5.4,85.5,123.2
Andhra Pradesh,2018,7,Monsoon,28.8,73.5,1013.7,4.0,88.8,124.6
Andhra Pradesh,2018,8,Monsoon,30.6,75.7,1016.6,3.5,63.6,70.1
Andhra Pradesh,2018,9,Monsoon,30.7,94.4,1013.0,4.1,52.1,104.2
Andhra Pradesh,2018,10,Post-Monsoon,29.4,65.9,1010.5,3.3,32.6,60.3
Andhra Pradesh,2018,11,Post-Monsoon,32.0,81.9,1019.2,2.4,35.0,59.0
Andhra Pradesh,2018,12,Winter,25.1,60.6,1007.6,3.2,18.9,75.1
Andhra Pradesh,2019,1,Winter,28.5,65.2,1013.0,1.9,39.1,113.0
Andhra Pradesh,2019,2,Winter,25.6,52.7,1017.9,2.8,18.2,31.7
Andhra Pradesh,2019,3,Pre-Monsoon,32.3,59.2,1010.7,2.2,25.2,47.1
Andhra Pradesh,2019,4,Pre-Monsoon,33.5,66.3,1010.8,3.7,42.6,49.1
Andhra Pradesh,2019,5,Pre-Monsoon,35.0,69.8,1010.0,1.0,35.1,85.6
Andhra Pradesh,2019,6,Monsoon,28.8,73.4,1012.4,4.3,68.7,120.1
Andhra Pradesh,2019,7,Monsoon,28.8,81.5,1016.7,4.2,49.9,94.5
Andhra Pradesh,2019,8,Monsoon,28.9,87.1,1015.2,2.8,86.4,121.0
Andhra Pradesh,2019,9,Monsoon,34.1,84.6,1004.3,3.4,80.2,137.0
Andhra Pradesh,2019,10,Post-Monsoon,30.8,77.9,1008.1,2.6,56.3,122.1
Andhra Pradesh,2019,11,Post-Monsoon,27.8,69.0,1004.9,3.9,22.7,152.1
Andhra Pradesh,2019,12,Winter,29.9,58.6,1013.1,3.3,46.8,99.0
Andhra Pradesh,2020,1,Winter,29.5,64.0,1010.4,2.2,47.9,103.8
Andhra Pradesh,2020,2,Winter,27.6,71.4,998.6,2.8,38.3,139.6
Andhra Pradesh,2020,3,Pre-Monsoon,30.9,77.5,1013.5,3.0,60.1,130.5
Andhra Pradesh,2020,4,Pre-Monsoon,34.8,66.9,1009.6,2.5,24.3,71.3
Andhra Pradesh,2020,5,Pre-Monsoon,29.3,68.4,1012.1,2.2,38.3,49.6
Andhra Pradesh,2020,6,Monsoon,34.9,84.2,1012.0,3.5,75.4,173.9
Andhra Pradesh,2020,7,Monsoon,33.1,91.8,1016.8,4.1,53.2,113.0
Andhra Pradesh,2020,8,Monsoon,30.5,93.4,1015.2,6.1,93.0,149.8
Andhra Pradesh,2020,9,Monsoon,27.4,96.1,1022.5,3.1,97.6,174.7
Andhra Pradesh,2020,10,Post-Monsoon,31.3,77.9,1022.4,3.2,42.1,108.9
Andhra Pradesh,2020,11,Post-Monsoon,30.2,64.6,1006.7,2.2,29.5,61.0
Andhra Pradesh,2020,12,Winter,27.3,62.4,1016.5,0.9,33.3,78.1
Andhra Pradesh,2021,1,Winter,26.4,63.6,1001.9,2.9,44.7,83.1
Andhra Pradesh,2021,2,Winter,29.1,66.6,1016.4,2.7,45.3,38.1
Andhra Pradesh,2021,3,Pre-Monsoon,32.2,77.7,995.8,2.4,52.6,88.5
Andhra Pradesh,2021,4,Pre-Monsoon,33.2,66.0,1010.5,2.5,24.7,77.4
Andhra Pradesh,2021,5,Pre-Monsoon,36.8,63.9,1003.3,2.0,32.2,72.9
Andhra Pradesh,2021,6,Monsoon,29.0,78.8,1016.6,5.4,65.7,66.6
Andhra Pradesh,2021,7,Monsoon,37.6,91.3,1011.1,5.4,73.1,126.2
Andhra Pradesh,2021,8,Monsoon,31.3,85.7,1012.2,3.1,100.0,107.7
Andhra Pradesh,2021,9,Monsoon,28.3,83.3,1006.3,4.4,85.3,135.6
Andhra Pradesh,2021,10,Post-Monsoon,32.6,62.6,1013.3,2.9,8.6,50.5
Andhra Pradesh,2021,11,Post-Monsoon,28.1,81.3,1010.2,2.3,23.5,50.9
Andhra Pradesh,2021,12,Winter,31.5,72.5,1002.2,4.0,52.9,79.3
Andhra Pradesh,2022,1,Winter,27.6,64.9,1026.8,1.7,37.2,49.4
Andhra Pradesh,2022,2,Winter,24.1,82.5,1004.7,2.7,8.9,46.8
Andhra Pradesh,2022,3,Pre-Monsoon,34.8,58.4,1017.1,2.2,52.4,97.4
Andhra Pradesh,2022,4,Pre-Monsoon,32.8,65.6,1014.3,3.1,35.2,65.6
Andhra Pradesh,2022,5,Pre-Monsoon,33.5,65.9,1022.1,3.1,45.5,81.6
Andhra Pradesh,2022,6,Monsoon,30.7,87.6,1005.4,5.8,33.3,75.2
Andhra Pradesh,2022,7,Monsoon,33.3,74.1,1015.8,3.8,69.5,112.6
Andhra Pradesh,2022,8,Monsoon,31.4,68.7,1006.2,5.5,81.7,139.1
Andhra Pradesh,2022,9,Monsoon,34.4,82.3,1030.5,4.5,60.6,72.9
Andhra Pradesh,2022,10,Post-Monsoon,26.5,77.9,1024.2,1.5,31.6,64.2
Andhra Pradesh,2022,11,Post-Monsoon,29.1,51.0,1011.5,2.2,29.2,53.8
Andhra Pradesh,2022,12,Winter,29.9,62.6,1014.2,3.2,43.3,54.2
Andhra Pradesh,2023,1,Winter,27.2,69.4,1005.1,3.8,56.5,70.3
Andhra Pradesh,2023,2,Winter,27.4,70.1,1009.2,3.0,37.4,39.0
Andhra Pradesh,2023,3,Pre-Monsoon,34.9,56.2,1019.6,1.8,32.6,79.4
Andhra Pradesh,2023,4,Pre-Monsoon,35.0,56.4,1005.9,1.9,40.9,71.4
Andhra Pradesh,2023,5,Pre-Monsoon,32.3,55.7,1015.0,2.3,67.4,82.0
Andhra Pradesh,2023,6,Monsoon,34.6,75.6,1002.0,3.4,92.8,154.0
Andhra Pradesh,2023,7,Monsoon,29.4,81.3,1004.8,2.7,85.8,119.9
Andhra Pradesh,2023,8,Monsoon,31.0,73.8,1024.5,4.0,83.0,71.8
Andhra Pradesh,2023,9,Monsoon,30.6,87.3,1015.3,4.7,82.4,89.6
Andhra Pradesh,2023,10,Post-Monsoon,31.4,65.9,1014.6,2.6,15.9,20.1
Andhra Pradesh,2023,11,Post-Monsoon,26.6,71.5,1018.8,3.3,39.6,24.4
Andhra Pradesh,2023,12,Winter,24.9,66.4,1013.9,2.3,40.5,66.9
Andhra Pradesh,2024,1,Winter,27.2,59.9,1019.9,2.1,15.0,24.6
Andhra Pradesh,2024,2,Winter,26.3,73.0,1012.7,2.3,16.3,67.4
Andhra Pradesh,2024,3,Pre-Monsoon,32.7,64.2,1023.4,3.0,10.6,2.2
Andhra Pradesh,2024,4,Pre-Monsoon,33.9,55.3,1017.5,2.5,37.5,42.0
Andhra Pradesh,2024,5,Pre-Monsoon,37.5,87.7,1011.0,2.9,36.5,72.2
Andhra Pradesh,2024,6,Monsoon,29.3,76.3,1005.1,4.9,67.2,46.0
Andhra Pradesh,2024,7,Monsoon,31.9,84.7,1022.4,4.9,52.8,39.5
Andhra Pradesh,2024,8,Monsoon,29.6,80.0,1019.6,4.5,92.0,87.3
Andhra Pradesh,2024,9,Monsoon,32.9,90.8,998.9,5.8,76.4,123.9
Andhra Pradesh,2024,10,Post-Monsoon,29.3,75.2,1004.7,3.3,47.3,61.6
Andhra Pradesh,2024,11,Post-Monsoon,35.0,66.9,1017.6,1.0,66.8,62.0
Andhra Pradesh,2024,12,Winter,29.0,57.0,1008.7,3.3,50.4,45.7
